event_id,game_session,timestamp,event_data,installation_id,event_count,event_code,game_time,title,type,world
fcfdffb6,112c6c8dadf97b27,2019-10-01T00:48:13.869Z,"{""flower"":2,""flowers"":[8,0,0,8,8],""coordinates"":{""x"":194,""y"":545,""stage_width"":1015,""stage_height"":762},""duration"":635,""event_count"":79,""game_time"":93997,""event_code"":4022}",0006c192,79,4022,93997,Flower Waterer (Activity),Activity,TREETOPCITY
5d042115,112c6c8dadf97b27,2019-10-01T00:48:14.240Z,"{""flowers"":[8,0,0,8,8],""flower"":1,""coordinates"":{""x"":268,""y"":220,""stage_width"":1015,""stage_height"":762},""event_count"":80,""game_time"":94345,""event_code"":4030}",0006c192,80,4030,94345,Flower Waterer (Activity),Activity,TREETOPCITY
56cd3b43,112c6c8dadf97b27,2019-10-01T00:48:14.240Z,"{""description"":""Whoa-oh! That is one tall flower!"",""identifier"":""tallflower"",""media_type"":""animation"",""total_duration"":4200,""event_count"":81,""game_time"":94345,""event_code"":3010}",0006c192,81,3010,94345,Flower Waterer (Activity),Activity,TREETOPCITY
fcfdffb6,112c6c8dadf97b27,2019-10-01T00:48:14.802Z,"{""flower"":1,""flowers"":[0,0,0,8,8],""coordinates"":{""x"":148,""y"":558,""stage_width"":1015,""stage_height"":762},""duration"":585,""event_count"":82,""game_time"":94930,""event_code"":4022}",0006c192,82,4022,94930,Flower Waterer (Activity),Activity,TREETOPCITY
5d042115,112c6c8dadf97b27,2019-10-01T00:48:15.171Z,"{""flowers"":[0,0,0,8,8],""flower"":4,""coordinates"":{""x"":655,""y"":192,""stage_width"":1015,""stage_height"":762},""event_count"":83,""game_time"":95278,""event_code"":4030}",0006c192,83,4030,95278,Flower Waterer (Activity),Activity,TREETOPCITY
fcfdffb6,112c6c8dadf97b27,2019-10-01T00:48:15.799Z,"{""flower"":4,""flowers"":[0,0,0,0,8],""coordinates"":{""x"":154,""y"":572,""stage_width"":1015,""stage_height"":762},""duration"":650,""event_count"":84,""game_time"":95928,""event_code"":4022}",0006c192,84,4022,95928,Flower Waterer (Activity),Activity,TREETOPCITY
5d042115,112c6c8dadf97b27,2019-10-01T00:48:16.355Z,"{""flowers"":[0,0,0,0,8],""flower"":5,""coordinates"":{""x"":789,""y"":225,""stage_width"":1015,""stage_height"":762},""event_count"":85,""game_time"":96462,""event_code"":4030}",0006c192,85,4030,96462,Flower Waterer (Activity),Activity,TREETOPCITY
fcfdffb6,112c6c8dadf97b27,2019-10-01T00:48:16.802Z,"{""flower"":5,""flowers"":[0,0,0,0,0],""coordinates"":{""x"":232,""y"":541,""stage_width"":1015,""stage_height"":762},""duration"":469,""event_count"":86,""game_time"":96931,""event_code"":4022}",0006c192,86,4022,96931,Flower Waterer (Activity),Activity,TREETOPCITY
bbfe0445,112c6c8dadf97b27,2019-10-01T00:48:18.437Z,"{""description"":""Whoa-oh! That is one tall flower!"",""identifier"":""tallflower"",""media_type"":""animation"",""duration"":4217,""event_count"":87,""game_time"":98562,""event_code"":3110}",0006c192,87,3110,98562,Flower Waterer (Activity),Activity,TREETOPCITY
5d042115,112c6c8dadf97b27,2019-10-01T00:48:21.505Z,"{""flowers"":[0,0,0,0,0],""flower"":0,""coordinates"":{""x"":960,""y"":658,""stage_width"":1015,""stage_height"":762},""event_count"":88,""game_time"":101612,""event_code"":4030}",0006c192,88,4030,101612,Flower Waterer (Activity),Activity,TREETOPCITY
56cd3b43,112c6c8dadf97b27,2019-10-01T00:48:23.605Z,"{""description"":""This garden is plant-astic!"",""identifier"":""plantastic"",""media_type"":""animation"",""total_duration"":2566,""event_count"":89,""game_time"":103731,""event_code"":3010}",0006c192,89,3010,103731,Flower Waterer (Activity),Activity,TREETOPCITY
598f4598,112c6c8dadf97b27,2019-10-01T00:48:25.887Z,"{""coordinates"":{""x"":485,""y"":662,""stage_width"":1015,""stage_height"":762},""duration"":4402,""event_count"":90,""game_time"":106014,""event_code"":4025}",0006c192,90,4025,106014,Flower Waterer (Activity),Activity,TREETOPCITY
de26c3a6,112c6c8dadf97b27,2019-10-01T00:48:25.897Z,"{""growth"":[0,2,3,3,2],""flowers"":[0,2,3,3,2],""duration"":4361,""event_count"":91,""game_time"":106014,""event_code"":4020}",0006c192,91,4020,106014,Flower Waterer (Activity),Activity,TREETOPCITY
a44b10dc,112c6c8dadf97b27,2019-10-01T00:48:26.220Z,"{""coordinates"":{""x"":422,""y"":647,""stage_width"":1015,""stage_height"":762},""event_count"":92,""game_time"":106329,""event_code"":4070}",0006c192,92,4070,106329,Flower Waterer (Activity),Activity,TREETOPCITY
bbfe0445,112c6c8dadf97b27,2019-10-01T00:48:26.233Z,"{""description"":""This garden is plant-astic!"",""identifier"":""plantastic"",""media_type"":""animation"",""duration"":2598,""event_count"":93,""game_time"":106329,""event_code"":3110}",0006c192,93,3110,106329,Flower Waterer (Activity),Activity,TREETOPCITY
a44b10dc,112c6c8dadf97b27,2019-10-01T00:48:26.944Z,"{""coordinates"":{""x"":845,""y"":618,""stage_width"":1015,""stage_height"":762},""event_count"":94,""game_time"":107062,""event_code"":4070}",0006c192,94,4070,107062,Flower Waterer (Activity),Activity,TREETOPCITY
5d042115,112c6c8dadf97b27,2019-10-01T00:48:27.634Z,"{""flowers"":[0,3,3,3,2],""flower"":0,""coordinates"":{""x"":950,""y"":609,""stage_width"":1015,""stage_height"":762},""event_count"":95,""game_time"":107746,""event_code"":4030}",0006c192,95,4030,107746,Flower Waterer (Activity),Activity,TREETOPCITY
56cd3b43,112c6c8dadf97b27,2019-10-01T00:48:36.138Z,"{""description"":""This garden is plant-astic!"",""identifier"":""plantastic"",""media_type"":""animation"",""total_duration"":2566,""event_count"":96,""game_time"":116264,""event_code"":3010}",0006c192,96,3010,116264,Flower Waterer (Activity),Activity,TREETOPCITY
598f4598,112c6c8dadf97b27,2019-10-01T00:48:36.470Z,"{""coordinates"":{""x"":413,""y"":153,""stage_width"":1015,""stage_height"":762},""duration"":8850,""event_count"":97,""game_time"":116596,""event_code"":4025}",0006c192,97,4025,116596,Flower Waterer (Activity),Activity,TREETOPCITY
de26c3a6,112c6c8dadf97b27,2019-10-01T00:48:36.480Z,"{""growth"":[8,5,5,5,6],""flowers"":[8,8,8,8,8],""duration"":8780,""event_count"":98,""game_time"":116596,""event_code"":4020}",0006c192,98,4020,116596,Flower Waterer (Activity),Activity,TREETOPCITY
5d042115,112c6c8dadf97b27,2019-10-01T00:48:37.096Z,"{""flowers"":[8,8,8,8,8],""flower"":1,""coordinates"":{""x"":292,""y"":196,""stage_width"":1015,""stage_height"":762},""event_count"":99,""game_time"":117196,""event_code"":4030}",0006c192,99,4030,117196,Flower Waterer (Activity),Activity,TREETOPCITY
fcfdffb6,112c6c8dadf97b27,2019-10-01T00:48:37.519Z,"{""flower"":1,""flowers"":[1,8,8,8,8],""coordinates"":{""x"":165,""y"":471,""stage_width"":1015,""stage_height"":762},""duration"":452,""event_count"":100,""game_time"":117648,""event_code"":4022}",0006c192,100,4022,117648,Flower Waterer (Activity),Activity,TREETOPCITY
5d042115,112c6c8dadf97b27,2019-10-01T00:48:37.773Z,"{""flowers"":[0,8,8,8,8],""flower"":2,""coordinates"":{""x"":423,""y"":204,""stage_width"":1015,""stage_height"":762},""event_count"":101,""game_time"":117880,""event_code"":4030}",0006c192,101,4030,117880,Flower Waterer (Activity),Activity,TREETOPCITY
fcfdffb6,112c6c8dadf97b27,2019-10-01T00:48:38.153Z,"{""flower"":2,""flowers"":[0,0,8,8,8],""coordinates"":{""x"":187,""y"":551,""stage_width"":1015,""stage_height"":762},""duration"":400,""event_count"":102,""game_time"":118280,""event_code"":4022}",0006c192,102,4022,118280,Flower Waterer (Activity),Activity,TREETOPCITY
5d042115,112c6c8dadf97b27,2019-10-01T00:48:38.490Z,"{""flowers"":[0,0,8,8,8],""flower"":3,""coordinates"":{""x"":538,""y"":215,""stage_width"":1015,""stage_height"":762},""event_count"":103,""game_time"":118596,""event_code"":4030}",0006c192,103,4030,118596,Flower Waterer (Activity),Activity,TREETOPCITY
bbfe0445,112c6c8dadf97b27,2019-10-01T00:48:38.740Z,"{""description"":""This garden is plant-astic!"",""identifier"":""plantastic"",""media_type"":""animation"",""duration"":2601,""event_count"":104,""game_time"":118865,""event_code"":3110}",0006c192,104,3110,118865,Flower Waterer (Activity),Activity,TREETOPCITY
fcfdffb6,112c6c8dadf97b27,2019-10-01T00:48:38.903Z,"{""flower"":3,""flowers"":[0,0,0,8,8],""coordinates"":{""x"":199,""y"":536,""stage_width"":1015,""stage_height"":762},""duration"":436,""event_count"":105,""game_time"":119032,""event_code"":4022}",0006c192,105,4022,119032,Flower Waterer (Activity),Activity,TREETOPCITY
5d042115,112c6c8dadf97b27,2019-10-01T00:48:39.338Z,"{""flowers"":[0,0,0,8,8],""flower"":4,""coordinates"":{""x"":674,""y"":204,""stage_width"":1015,""stage_height"":762},""event_count"":106,""game_time"":119447,""event_code"":4030}",0006c192,106,4030,119447,Flower Waterer (Activity),Activity,TREETOPCITY
fcfdffb6,112c6c8dadf97b27,2019-10-01T00:48:39.802Z,"{""flower"":4,""flowers"":[0,0,0,0,8],""coordinates"":{""x"":241,""y"":555,""stage_width"":1015,""stage_height"":762},""duration"":487,""event_count"":107,""game_time"":119934,""event_code"":4022}",0006c192,107,4022,119934,Flower Waterer (Activity),Activity,TREETOPCITY
56cd3b43,112c6c8dadf97b27,2019-10-01T00:48:40.094Z,"{""description"":""Lets try something new."",""identifier"":""Dot_TrySomethingNew"",""media_type"":""audio"",""total_duration"":1300,""event_count"":108,""game_time"":120213,""event_code"":3010}",0006c192,108,3010,120213,Flower Waterer (Activity),Activity,TREETOPCITY
5d042115,112c6c8dadf97b27,2019-10-01T00:48:40.305Z,"{""flowers"":[0,0,0,0,8],""flower"":5,""coordinates"":{""x"":768,""y"":222,""stage_width"":1015,""stage_height"":762},""event_count"":109,""game_time"":120413,""event_code"":4030}",0006c192,109,4030,120413,Flower Waterer (Activity),Activity,TREETOPCITY
fcfdffb6,112c6c8dadf97b27,2019-10-01T00:48:40.802Z,"{""flower"":5,""flowers"":[0,0,0,0,0],""coordinates"":{""x"":212,""y"":521,""stage_width"":1015,""stage_height"":762},""duration"":519,""event_count"":110,""game_time"":120932,""event_code"":4022}",0006c192,110,4022,120932,Flower Waterer (Activity),Activity,TREETOPCITY
bbfe0445,112c6c8dadf97b27,2019-10-01T00:48:41.381Z,"{""description"":""Lets try something new."",""identifier"":""Dot_TrySomethingNew"",""media_type"":""audio"",""duration"":1300,""event_count"":111,""game_time"":121514,""event_code"":3110}",0006c192,111,3110,121514,Flower Waterer (Activity),Activity,TREETOPCITY
56cd3b43,112c6c8dadf97b27,2019-10-01T00:48:48.723Z,"{""description"":""Look at you, you lean, mean, plant-growing machine!"",""identifier"":""leangreen"",""media_type"":""animation"",""total_duration"":3833,""event_count"":112,""game_time"":128847,""event_code"":3010}",0006c192,112,3010,128847,Flower Waterer (Activity),Activity,TREETOPCITY
bbfe0445,112c6c8dadf97b27,2019-10-01T00:48:52.572Z,"{""description"":""Look at you, you lean, mean, plant-growing machine!"",""identifier"":""leangreen"",""media_type"":""animation"",""duration"":3850,""event_count"":113,""game_time"":132697,""event_code"":3110}",0006c192,113,3110,132697,Flower Waterer (Activity),Activity,TREETOPCITY
56cd3b43,112c6c8dadf97b27,2019-10-01T00:49:01.223Z,"{""description"":""This garden is plant-astic!"",""identifier"":""plantastic"",""media_type"":""animation"",""total_duration"":2566,""event_count"":114,""game_time"":141348,""event_code"":3010}",0006c192,114,3010,141348,Flower Waterer (Activity),Activity,TREETOPCITY
bbfe0445,112c6c8dadf97b27,2019-10-01T00:49:03.806Z,"{""description"":""This garden is plant-astic!"",""identifier"":""plantastic"",""media_type"":""animation"",""duration"":2583,""event_count"":115,""game_time"":143931,""event_code"":3110}",0006c192,115,3110,143931,Flower Waterer (Activity),Activity,TREETOPCITY
56cd3b43,112c6c8dadf97b27,2019-10-01T00:49:13.724Z,"{""description"":""This garden is plant-astic!"",""identifier"":""plantastic"",""media_type"":""animation"",""total_duration"":2566,""event_count"":116,""game_time"":153848,""event_code"":3010}",0006c192,116,3010,153848,Flower Waterer (Activity),Activity,TREETOPCITY
bbfe0445,112c6c8dadf97b27,2019-10-01T00:49:16.306Z,"{""description"":""This garden is plant-astic!"",""identifier"":""plantastic"",""media_type"":""animation"",""duration"":2584,""event_count"":117,""game_time"":156432,""event_code"":3110}",0006c192,117,3110,156432,Flower Waterer (Activity),Activity,TREETOPCITY
a44b10dc,112c6c8dadf97b27,2019-10-01T00:49:25.266Z,"{""coordinates"":{""x"":897,""y"":568,""stage_width"":1015,""stage_height"":762},""event_count"":118,""game_time"":165382,""event_code"":4070}",0006c192,118,4070,165382,Flower Waterer (Activity),Activity,TREETOPCITY
5d042115,112c6c8dadf97b27,2019-10-01T00:49:25.987Z,"{""flowers"":[0,0,0,0,0],""flower"":0,""coordinates"":{""x"":886,""y"":650,""stage_width"":1015,""stage_height"":762},""event_count"":119,""game_time"":166099,""event_code"":4030}",0006c192,119,4030,166099,Flower Waterer (Activity),Activity,TREETOPCITY
56cd3b43,112c6c8dadf97b27,2019-10-01T00:49:26.259Z,"{""description"":""You have a green thumb - which is a good thing!"",""identifier"":""greenthumb"",""media_type"":""animation"",""total_duration"":3500,""event_count"":120,""game_time"":166383,""event_code"":3010}",0006c192,120,3010,166383,Flower Waterer (Activity),Activity,TREETOPCITY
bbfe0445,112c6c8dadf97b27,2019-10-01T00:49:29.773Z,"{""description"":""You have a green thumb - which is a good thing!"",""identifier"":""greenthumb"",""media_type"":""animation"",""duration"":3517,""event_count"":121,""game_time"":169900,""event_code"":3110}",0006c192,121,3110,169900,Flower Waterer (Activity),Activity,TREETOPCITY
de26c3a6,112c6c8dadf97b27,2019-10-01T00:49:37.910Z,"{""growth"":[8,8,8,8,8],""flowers"":[8,8,8,8,8],""duration"":11866,""event_count"":122,""game_time"":178034,""event_code"":4020}",0006c192,122,4020,178034,Flower Waterer (Activity),Activity,TREETOPCITY
598f4598,112c6c8dadf97b27,2019-10-01T00:49:38.157Z,"{""coordinates"":{""x"":892,""y"":195,""stage_width"":1015,""stage_height"":762},""duration"":12185,""event_count"":123,""game_time"":178284,""event_code"":4025}",0006c192,123,4025,178284,Flower Waterer (Activity),Activity,TREETOPCITY
5d042115,112c6c8dadf97b27,2019-10-01T00:49:38.477Z,"{""flowers"":[8,8,8,8,8],""flower"":5,""coordinates"":{""x"":799,""y"":201,""stage_width"":1015,""stage_height"":762},""event_count"":124,""game_time"":178583,""event_code"":4030}",0006c192,124,4030,178583,Flower Waterer (Activity),Activity,TREETOPCITY
56cd3b43,112c6c8dadf97b27,2019-10-01T00:49:38.477Z,"{""description"":""Whoa-oh! That is one tall flower!"",""identifier"":""tallflower"",""media_type"":""animation"",""total_duration"":4200,""event_count"":125,""game_time"":178583,""event_code"":3010}",0006c192,125,3010,178583,Flower Waterer (Activity),Activity,TREETOPCITY
fcfdffb6,112c6c8dadf97b27,2019-10-01T00:49:39.190Z,"{""flower"":5,""flowers"":[8,8,8,8,0],""coordinates"":{""x"":187,""y"":513,""stage_width"":1015,""stage_height"":762},""duration"":736,""event_count"":126,""game_time"":179319,""event_code"":4022}",0006c192,126,4022,179319,Flower Waterer (Activity),Activity,TREETOPCITY
5d042115,112c6c8dadf97b27,2019-10-01T00:49:39.648Z,"{""flowers"":[8,8,8,8,0],""flower"":1,""coordinates"":{""x"":256,""y"":206,""stage_width"":1015,""stage_height"":762},""event_count"":127,""game_time"":179750,""event_code"":4030}",0006c192,127,4030,179750,Flower Waterer (Activity),Activity,TREETOPCITY
fcfdffb6,112c6c8dadf97b27,2019-10-01T00:49:40.091Z,"{""flower"":1,""flowers"":[1,8,8,8,0],""coordinates"":{""x"":175,""y"":540,""stage_width"":1015,""stage_height"":762},""duration"":466,""event_count"":128,""game_time"":180217,""event_code"":4022}",0006c192,128,4022,180217,Flower Waterer (Activity),Activity,TREETOPCITY
5d042115,112c6c8dadf97b27,2019-10-01T00:49:40.545Z,"{""flowers"":[0,8,8,8,0],""flower"":2,""coordinates"":{""x"":410,""y"":167,""stage_width"":1015,""stage_height"":762},""event_count"":129,""game_time"":180650,""event_code"":4030}",0006c192,129,4030,180650,Flower Waterer (Activity),Activity,TREETOPCITY
fcfdffb6,112c6c8dadf97b27,2019-10-01T00:49:41.157Z,"{""flower"":2,""flowers"":[0,0,8,8,0],""coordinates"":{""x"":198,""y"":551,""stage_width"":1015,""stage_height"":762},""duration"":634,""event_count"":130,""game_time"":181284,""event_code"":4022}",0006c192,130,4022,181284,Flower Waterer (Activity),Activity,TREETOPCITY
5d042115,112c6c8dadf97b27,2019-10-01T00:49:41.644Z,"{""flowers"":[0,0,8,8,0],""flower"":3,""coordinates"":{""x"":525,""y"":178,""stage_width"":1015,""stage_height"":762},""event_count"":131,""game_time"":181750,""event_code"":4030}",0006c192,131,4030,181750,Flower Waterer (Activity),Activity,TREETOPCITY
fcfdffb6,112c6c8dadf97b27,2019-10-01T00:49:42.403Z,"{""flower"":3,""flowers"":[0,0,0,8,0],""coordinates"":{""x"":174,""y"":629,""stage_width"":1015,""stage_height"":762},""duration"":782,""event_count"":132,""game_time"":182533,""event_code"":4022}",0006c192,132,4022,182533,Flower Waterer (Activity),Activity,TREETOPCITY
bbfe0445,112c6c8dadf97b27,2019-10-01T00:49:42.674Z,"{""description"":""Whoa-oh! That is one tall flower!"",""identifier"":""tallflower"",""media_type"":""animation"",""duration"":4217,""event_count"":133,""game_time"":182800,""event_code"":3110}",0006c192,133,3110,182800,Flower Waterer (Activity),Activity,TREETOPCITY
5d042115,112c6c8dadf97b27,2019-10-01T00:49:42.861Z,"{""flowers"":[0,0,0,8,0],""flower"":4,""coordinates"":{""x"":651,""y"":192,""stage_width"":1015,""stage_height"":762},""event_count"":134,""game_time"":182967,""event_code"":4030}",0006c192,134,4030,182967,Flower Waterer (Activity),Activity,TREETOPCITY
fcfdffb6,112c6c8dadf97b27,2019-10-01T00:49:43.624Z,"{""flower"":4,""flowers"":[0,0,0,0,0],""coordinates"":{""x"":174,""y"":595,""stage_width"":1015,""stage_height"":762},""duration"":783,""event_count"":135,""game_time"":183750,""event_code"":4022}",0006c192,135,4022,183750,Flower Waterer (Activity),Activity,TREETOPCITY
56cd3b43,112c6c8dadf97b27,2019-10-01T00:49:51.342Z,"{""description"":""This garden is plant-astic!"",""identifier"":""plantastic"",""media_type"":""animation"",""total_duration"":2566,""event_count"":136,""game_time"":191467,""event_code"":3010}",0006c192,136,3010,191467,Flower Waterer (Activity),Activity,TREETOPCITY
bbfe0445,112c6c8dadf97b27,2019-10-01T00:49:53.941Z,"{""description"":""This garden is plant-astic!"",""identifier"":""plantastic"",""media_type"":""animation"",""duration"":2600,""event_count"":137,""game_time"":194067,""event_code"":3110}",0006c192,137,3110,194067,Flower Waterer (Activity),Activity,TREETOPCITY
5d042115,112c6c8dadf97b27,2019-10-01T00:49:58.107Z,"{""flowers"":[0,0,0,0,0],""flower"":0,""coordinates"":{""x"":862,""y"":613,""stage_width"":1015,""stage_height"":762},""event_count"":138,""game_time"":198218,""event_code"":4030}",0006c192,138,4030,198218,Flower Waterer (Activity),Activity,TREETOPCITY
598f4598,112c6c8dadf97b27,2019-10-01T00:50:01.904Z,"{""coordinates"":{""x"":904,""y"":401,""stage_width"":1015,""stage_height"":762},""duration"":3817,""event_count"":139,""game_time"":202035,""event_code"":4025}",0006c192,139,4025,202035,Flower Waterer (Activity),Activity,TREETOPCITY
de26c3a6,112c6c8dadf97b27,2019-10-01T00:50:01.918Z,"{""growth"":[3,2,3,4,4],""flowers"":[3,2,3,4,4],""duration"":3778,""event_count"":140,""game_time"":202035,""event_code"":4020}",0006c192,140,4020,202035,Flower Waterer (Activity),Activity,TREETOPCITY
